EmpleadoId;Fecha;Entrada;Salida
4296862;22/01/2020;22/01/2020 07:26;22/01/2020 18:01
4296862;23/01/2020;23/01/2020 07:17;23/01/2020 18:00
4296862;24/01/2020;24/01/2020 07:15;24/01/2020 14:03
4296862;25/01/2020;;
4296862;26/01/2020;;
4296862;27/01/2020;27/01/2020 07:23;27/01/2020 18:03
4296862;28/01/2020;28/01/2020 07:46;
4296862;29/01/2020;29/01/2020 07:45;29/01/2020 18:00
4296862;30/01/2020;30/01/2020 07:46;30/01/2020 18:01
4296862;31/01/2020;31/01/2020 07:45;
4296862;01/02/2020;;
4296862;02/02/2020;;
4296862;03/02/2020;03/02/2020 07:26;03/02/2020 18:12
4296862;04/02/2020;04/02/2020 07:32;04/02/2020 18:12
4296862;05/02/2020;05/02/2020 07:32;
